"PolyID","imd_rank","imd_national_decile","nation"
"E01000966",31837,10,"England"
"E01000967",27632,9,"England"
"E01000968",20808,7,"England"
"E01000969",23678,8,"England"
"E01000970",19120,6,"England"
"E01000971",23496,7,"England"
"E01000972",6807,3,"England"
"E01000973",13530,5,"England"
"E01000974",6333,2,"England"
"E01000975",16505,5,"England"
"E01000976",6495,2,"England"
"E01000977",8507,3,"England"
"E01000978",12867,4,"England"
"E01000979",14555,5,"England"
"E01000980",9732,3,"England"
"E01000981",15400,5,"England"
"E01000982",13018,4,"England"
"E01000983",19739,6,"England"
"E01000984",6631,2,"England"
"E01000985",26843,8,"England"
"E01000986",20921,7,"England"
"E01000987",26773,8,"England"
"E01000989",24697,8,"England"
"E01000990",4248,2,"England"
"E01000991",28318,9,"England"
"E01000992",7622,3,"England"
"E01000993",19247,6,"England"
"E01000994",14027,5,"England"
"E01000995",11200,4,"England"
"E01000996",15587,5,"England"
"E01000997",12153,4,"England"
"E01000998",5118,2,"England"
"E01000999",14365,5,"England"
"E01001000",7735,3,"England"
"E01001001",6461,2,"England"
"E01001002",11937,4,"England"
"E01001003",11236,4,"England"
"E01001004",9959,3,"England"
"E01001005",8385,3,"England"
"E01001006",9328,3,"England"
"E01001007",13293,4,"England"
"E01001008",7541,3,"England"
"E01001009",10829,4,"England"
"E01001010",6569,2,"England"
"E01001011",3600,2,"England"
"E01001012",4192,2,"England"
"E01001013",2742,1,"England"
"E01001015",11264,4,"England"
"E01001016",26745,8,"England"
"E01001017",31273,10,"England"
"E01001018",31527,10,"England"
"E01001019",31614,10,"England"
"E01001020",27218,9,"England"
"E01001021",5921,2,"England"
"E01001022",30014,9,"England"
"E01001023",15199,5,"England"
"E01001024",24573,8,"England"
"E01001025",31765,10,"England"
"E01001026",20963,7,"England"
"E01001027",31803,10,"England"
"E01001028",31514,10,"England"
"E01001029",20465,7,"England"
"E01001030",30741,10,"England"
"E01001031",31931,10,"England"
"E01001032",32636,10,"England"
"E01001033",16149,5,"England"
"E01001034",19174,6,"England"
"E01001035",15780,5,"England"
"E01001036",29069,9,"England"
"E01001037",10286,4,"England"
"E01001038",16819,5,"England"
"E01001039",30044,9,"England"
"E01001040",14302,5,"England"
"E01001041",9863,3,"England"
"E01001042",5786,2,"England"
"E01001044",25626,8,"England"
"E01001046",24772,8,"England"
"E01001047",10753,4,"England"
"E01001049",29219,9,"England"
"E01001050",14516,5,"England"
"E01001051",4619,2,"England"
"E01001052",3660,2,"England"
"E01001053",6658,2,"England"
"E01001054",5977,2,"England"
"E01001055",4830,2,"England"
"E01001056",3260,1,"England"
"E01001057",2616,1,"England"
"E01001058",21447,7,"England"
"E01001059",15873,5,"England"
"E01001060",14199,5,"England"
"E01001061",13274,4,"England"
"E01001062",23479,7,"England"
"E01001063",27478,9,"England"
"E01001064",26931,8,"England"
"E01001065",17668,6,"England"
"E01001066",4588,2,"England"
"E01001067",32361,10,"England"
"E01001068",18625,6,"England"
"E01001069",30544,10,"England"
"E01001070",18792,6,"England"
"E01001071",24098,8,"England"
"E01001072",31034,10,"England"
"E01001073",21196,7,"England"
"E01001074",16053,5,"England"
"E01001075",20717,7,"England"
"E01001076",4201,2,"England"
"E01001077",17417,6,"England"
"E01001078",4925,2,"England"
"E01001079",3537,2,"England"
"E01001080",944,1,"England"
"E01001081",7650,3,"England"
"E01001082",6654,2,"England"
"E01001083",25954,8,"England"
"E01001084",25311,8,"England"
"E01001085",13591,5,"England"
"E01001086",19643,6,"England"
"E01001087",7532,3,"England"
"E01001088",17731,6,"England"
"E01001089",9295,3,"England"
"E01001090",11096,4,"England"
"E01001091",20204,6,"England"
"E01001092",16496,5,"England"
"E01001093",20627,7,"England"
"E01001094",31752,10,"England"
"E01001095",15346,5,"England"
"E01001096",32188,10,"England"
"E01001097",9319,3,"England"
"E01001098",32217,10,"England"
"E01001099",14630,5,"England"
"E01001100",28826,9,"England"
"E01001101",33555,10,"England"
"E01001102",30508,10,"England"
"E01001103",31841,10,"England"
"E01001104",31030,10,"England"
"E01001105",22046,7,"England"
"E01001106",23236,7,"England"
"E01001107",30527,10,"England"
"E01001108",33404,10,"England"
"E01001109",7160,3,"England"
"E01001110",4657,2,"England"
"E01001111",10298,4,"England"
"E01001112",8561,3,"England"
"E01001113",8287,3,"England"
"E01001114",4445,2,"England"
"E01001115",5346,2,"England"
"E01001116",7212,3,"England"
"E01001118",3908,2,"England"
"E01001119",32022,10,"England"
"E01001120",27498,9,"England"
"E01001121",30529,10,"England"
"E01001122",32521,10,"England"
"E01001123",33004,10,"England"
"E01001124",32991,10,"England"
"E01001125",21924,7,"England"
"E01001126",30132,9,"England"
"E01001127",29779,9,"England"
"E01001128",5567,2,"England"
"E01001129",32458,10,"England"
"E01001130",3973,2,"England"
"E01001131",20718,7,"England"
"E01001132",26710,8,"England"
"E01001133",25166,8,"England"
"E01001134",27090,9,"England"
"E01001135",27516,9,"England"
"E01001136",7952,3,"England"
"E01001137",18286,6,"England"
"E01001138",14774,5,"England"
"E01001139",16587,5,"England"
"E01001140",16322,5,"England"
"E01001141",9124,3,"England"
"E01001142",14917,5,"England"
"E01001143",8602,3,"England"
"E01001144",8502,3,"England"
"E01001145",3568,2,"England"
"E01001146",14133,5,"England"
"E01001147",6919,3,"England"
"E01001148",12685,4,"England"
"E01001149",16722,5,"England"
"E01001150",17470,6,"England"
"E01001151",4610,2,"England"
"E01001152",5819,2,"England"
"E01001153",11459,4,"England"
"E01001154",6363,2,"England"
"E01001155",2210,1,"England"
"E01001156",13362,4,"England"
"E01001157",15458,5,"England"
"E01001158",14174,5,"England"
"E01001159",20318,7,"England"
"E01001160",17380,6,"England"
"E01001161",4801,2,"England"
"E01001162",10640,4,"England"
"E01001163",18693,6,"England"
"E01001164",12271,4,"England"
"E01001165",13062,4,"England"
"E01001166",6194,2,"England"
"E01001167",13864,5,"England"
"E01001168",12642,4,"England"
"E01001169",9846,3,"England"
"E01001170",8198,3,"England"
"E01001171",11554,4,"England"
"E01001172",5736,2,"England"
"E01001173",13598,5,"England"
"E01001174",13494,4,"England"
"E01001175",8028,3,"England"
"E01001176",7213,3,"England"
"E01001177",8046,3,"England"
"E01001178",284,1,"England"
"E01001179",12316,4,"England"
"E01001180",7892,3,"England"
"E01001181",2690,1,"England"
"E01001182",13202,4,"England"
"E01001183",7027,3,"England"
"E01001184",17774,6,"England"
"E01001185",12331,4,"England"
"E01001186",7161,3,"England"
"E01001187",10576,4,"England"
"E01001188",8766,3,"England"
"E01001189",19634,6,"England"
"E01001190",15281,5,"England"
"E01001191",5752,2,"England"
"E01001192",10406,4,"England"
"E01001193",8278,3,"England"
"E01001194",18079,6,"England"
"E01001195",16696,5,"England"
"E01001196",5621,2,"England"
"E01001197",12906,4,"England"
"E01001198",19124,6,"England"
"E01001199",9986,3,"England"
"E01001200",17786,6,"England"
"E01001201",18950,6,"England"
"E01001202",6282,2,"England"
"E01001203",5515,2,"England"
"E01001204",20110,6,"England"
"E01001205",6076,2,"England"
"E01001206",1544,1,"England"
"E01001207",18596,6,"England"
"E01001208",26518,8,"England"
"E01001209",25247,8,"England"
"E01001210",2852,1,"England"
"E01001211",22026,7,"England"
"E01001212",19792,6,"England"
"E01001213",7123,3,"England"
"E01001214",12479,4,"England"
"E01001215",4702,2,"England"
"E01001216",7819,3,"England"
"E01001217",14290,5,"England"
"E01001218",5317,2,"England"
"E01001219",4079,2,"England"
"E01001220",4484,2,"England"
"E01001223",22993,7,"England"
"E01001224",26769,8,"England"
"E01001225",13493,4,"England"
"E01001226",22133,7,"England"
"E01001227",21753,7,"England"
"E01001228",20171,6,"England"
"E01001229",9342,3,"England"
"E01001230",15636,5,"England"
"E01001231",20967,7,"England"
"E01001232",12279,4,"England"
"E01001233",13508,5,"England"
"E01001234",12809,4,"England"
"E01001235",19341,6,"England"
"E01001236",18939,6,"England"
"E01001237",20216,6,"England"
"E01001239",5401,2,"England"
"E01001240",7825,3,"England"
"E01001241",11375,4,"England"
"E01001242",12647,4,"England"
"E01001243",12016,4,"England"
"E01001244",10953,4,"England"
"E01001245",15745,5,"England"
"E01001246",6065,2,"England"
"E01001247",7902,3,"England"
"E01001248",14091,5,"England"
"E01001249",5525,2,"England"
"E01001250",3847,2,"England"
"E01001251",13886,5,"England"
"E01001252",7465,3,"England"
"E01001253",13901,5,"England"
"E01001254",18287,6,"England"
"E01001255",20744,7,"England"
"E01001257",4452,2,"England"
"E01001258",12904,4,"England"
"E01001259",10603,4,"England"
"E01001260",10981,4,"England"
"E01001261",7875,3,"England"
"E01001262",6952,3,"England"
"E01001263",5975,2,"England"
"E01001264",9459,3,"England"
"E01001265",12107,4,"England"
"E01001266",14471,5,"England"
"E01001267",7319,3,"England"
"E01001268",15760,5,"England"
"E01001269",14159,5,"England"
"E01001270",15126,5,"England"
"E01001271",8886,3,"England"
"E01001272",11100,4,"England"
"E01001273",21244,7,"England"
"E01001274",22514,7,"England"
"E01001275",14945,5,"England"
"E01001276",6336,2,"England"
"E01001277",10120,3,"England"
"E01001278",9629,3,"England"
"E01001279",30920,10,"England"
"E01001280",19723,6,"England"
"E01001281",26047,8,"England"
"E01001282",6890,3,"England"
"E01001283",6124,2,"England"
"E01001284",16889,6,"England"
"E01001285",7940,3,"England"
"E01001286",9116,3,"England"
"E01001287",9245,3,"England"
"E01001288",13425,4,"England"
"E01001289",14019,5,"England"
"E01001290",14085,5,"England"
"E01001291",10667,4,"England"
"E01001292",14765,5,"England"
"E01001293",10539,4,"England"
"E01001294",8896,3,"England"
"E01001295",11583,4,"England"
"E01001296",7990,3,"England"
"E01001297",7136,3,"England"
"E01001298",7661,3,"England"
"E01001299",23379,7,"England"
"E01001300",24637,8,"England"
"E01001301",14540,5,"England"
"E01001302",23113,7,"England"
"E01001303",21264,7,"England"
"E01001304",20226,6,"England"
"E01001305",28334,9,"England"
"E01001306",24698,8,"England"
"E01001307",14543,5,"England"
"E01001308",20333,7,"England"
"E01001309",14033,5,"England"
"E01001310",15618,5,"England"
"E01001311",8837,3,"England"
"E01001312",13588,5,"England"
"E01001313",14880,5,"England"
"E01001314",16782,5,"England"
"E01001315",12151,4,"England"
"E01001316",6280,2,"England"
"E01001317",8080,3,"England"
"E01001318",4922,2,"England"
"E01001319",15245,5,"England"
"E01001320",3510,2,"England"
"E01001321",8529,3,"England"
"E01001322",8404,3,"England"
"E01001323",7494,3,"England"
"E01001324",5487,2,"England"
"E01001325",9519,3,"England"
"E01001326",5978,2,"England"
"E01001327",6973,3,"England"
"E01001328",5280,2,"England"
"E01001329",8172,3,"England"
"E01001330",2685,1,"England"
"E01001331",3679,2,"England"
"E01001332",5175,2,"England"
"E01001333",3676,2,"England"
"E01001334",4536,2,"England"
"E01001335",11651,4,"England"
"E01001336",10302,4,"England"
"E01001337",10111,3,"England"
"E01001338",6818,3,"England"
"E01001339",9785,3,"England"
"E01001340",2563,1,"England"
"E01001341",12466,4,"England"
"E01001342",11922,4,"England"
"E01001343",14938,5,"England"
"E01001344",8558,3,"England"
"E01001345",11537,4,"England"
"E01001346",9303,3,"England"
"E01001347",9514,3,"England"
"E01001348",6183,2,"England"
"E01001349",5857,2,"England"
"E01001350",19222,6,"England"
"E01001351",8739,3,"England"
"E01001352",18028,6,"England"
"E01001353",13676,5,"England"
"E01001354",13429,4,"England"
"E01001355",12024,4,"England"
"E01001356",2509,1,"England"
"E01001357",16693,5,"England"
"E01001358",12788,4,"England"
"E01001359",6265,2,"England"
"E01001360",10012,3,"England"
"E01001361",3336,1,"England"
"E01001362",5267,2,"England"
"E01001363",7443,3,"England"
"E01001364",4317,2,"England"
"E01001365",7933,3,"England"
"E01001366",5840,2,"England"
"E01001367",4538,2,"England"
"E01001368",6715,2,"England"
"E01001369",4292,2,"England"
"E01001370",7470,3,"England"
"E01001371",5170,2,"England"
"E01001372",6756,3,"England"
"E01001373",7028,3,"England"
"E01001374",24304,8,"England"
"E01001375",28550,9,"England"
"E01001376",12783,4,"England"
"E01001377",23895,8,"England"
"E01001379",28738,9,"England"
"E01001380",27487,9,"England"
"E01001381",13235,4,"England"
"E01001382",26892,8,"England"
"E01001383",21063,7,"England"
"E01001384",21278,7,"England"
"E01001385",22752,7,"England"
"E01001386",22769,7,"England"
"E01001387",16624,5,"England"
"E01001388",5127,2,"England"
"E01001389",8900,3,"England"
"E01001390",17474,6,"England"
"E01001391",7736,3,"England"
"E01001392",23061,7,"England"
"E01001393",10340,4,"England"
"E01001394",8478,3,"England"
"E01001395",5223,2,"England"
"E01001396",12283,4,"England"
"E01001397",7052,3,"England"
"E01001398",28026,9,"England"
"E01001399",22812,7,"England"
"E01001400",22169,7,"England"
"E01001401",19014,6,"England"
"E01001402",22522,7,"England"
"E01001403",17587,6,"England"
"E01001404",14690,5,"England"
"E01001405",18702,6,"England"
"E01001406",9997,3,"England"
"E01001407",15515,5,"England"
"E01001408",18178,6,"England"
"E01001409",5002,2,"England"
"E01001410",4500,2,"England"
"E01001411",16137,5,"England"
"E01001412",9225,3,"England"
"E01001413",26526,8,"England"
"E01001414",4118,2,"England"
"E01001415",16198,5,"England"
"E01001416",30959,10,"England"
"E01001417",31129,10,"England"
"E01001418",13741,5,"England"
"E01001419",14670,5,"England"
"E01001420",12452,4,"England"
"E01001421",14191,5,"England"
"E01001422",30358,9,"England"
"E01001423",5218,2,"England"
"E01001424",1999,1,"England"
"E01001425",1038,1,"England"
"E01001426",2693,1,"England"
"E01001427",2437,1,"England"
"E01001428",3616,2,"England"
"E01001429",888,1,"England"
"E01001430",2868,1,"England"
"E01001431",2059,1,"England"
"E01001432",1947,1,"England"
"E01001433",2864,1,"England"
"E01001434",7325,3,"England"
"E01001435",8493,3,"England"
"E01001436",6630,2,"England"
"E01001437",3013,1,"England"
"E01001438",4327,2,"England"
"E01001439",2152,1,"England"
"E01001440",3697,2,"England"
"E01001441",3693,2,"England"
"E01001442",1326,1,"England"
"E01001444",7235,3,"England"
"E01001445",6404,2,"England"
"E01001446",5194,2,"England"
"E01001447",2436,1,"England"
"E01001448",5750,2,"England"
"E01001449",6624,2,"England"
"E01001450",10683,4,"England"
"E01001451",20500,7,"England"
"E01001452",29033,9,"England"
"E01001453",30865,10,"England"
"E01001454",27563,9,"England"
"E01001455",25488,8,"England"
"E01001456",31561,10,"England"
"E01001457",18721,6,"England"
"E01001458",2724,1,"England"
"E01001459",6604,2,"England"
"E01001460",2486,1,"England"
"E01001461",835,1,"England"
"E01001462",3607,2,"England"
"E01001463",8469,3,"England"
"E01001464",4957,2,"England"
"E01001465",6230,2,"England"
"E01001466",5078,2,"England"
"E01001467",5583,2,"England"
"E01001468",13337,4,"England"
"E01001469",15689,5,"England"
"E01001470",24267,8,"England"
"E01001471",18591,6,"England"
"E01001472",21515,7,"England"
"E01001473",21575,7,"England"
"E01001474",23952,8,"England"
"E01001475",32248,10,"England"
"E01001476",4933,2,"England"
"E01001477",5632,2,"England"
"E01001478",11587,4,"England"
"E01001479",2067,1,"England"
"E01001480",6433,2,"England"
"E01001481",5875,2,"England"
"E01001482",3227,1,"England"
"E01001483",981,1,"England"
"E01001484",7510,3,"England"
"E01001485",2734,1,"England"
"E01001486",2597,1,"England"
"E01001487",3182,1,"England"
"E01001488",3201,1,"England"
"E01001489",3923,2,"England"
"E01001491",3589,2,"England"
"E01001492",4868,2,"England"
"E01001493",9597,3,"England"
"E01001494",17301,6,"England"
"E01001495",15423,5,"England"
"E01001496",20035,6,"England"
"E01001497",12267,4,"England"
"E01001498",10625,4,"England"
"E01001499",11767,4,"England"
"E01001500",14788,5,"England"
"E01001501",7599,3,"England"
"E01001502",5188,2,"England"
"E01001503",6190,2,"England"
"E01001504",8445,3,"England"
"E01001505",5783,2,"England"
"E01001507",3449,2,"England"
"E01001508",4280,2,"England"
"E01001509",3151,1,"England"
"E01001511",10161,4,"England"
"E01001512",13495,4,"England"
"E01001513",3514,2,"England"
"E01001514",11526,4,"England"
"E01001515",3611,2,"England"
"E01001516",6914,3,"England"
"E01001517",2449,1,"England"
"E01001518",13151,4,"England"
"E01001520",16553,5,"England"
"E01001521",25266,8,"England"
"E01001522",15839,5,"England"
"E01001523",23979,8,"England"
"E01001524",13535,5,"England"
"E01001525",15969,5,"England"
"E01001526",26961,8,"England"
"E01001527",15651,5,"England"
"E01001528",6733,2,"England"
"E01001529",5729,2,"England"
"E01001530",11752,4,"England"
"E01001531",29866,9,"England"
"E01001532",27384,9,"England"
"E01001533",30666,10,"England"
"E01001534",18695,6,"England"
"E01001535",22337,7,"England"
"E01001536",12852,4,"England"
"E01001537",17447,6,"England"
"E01001538",28525,9,"England"
"E01001539",21517,7,"England"
"E01001540",17765,6,"England"
"E01001541",27060,9,"England"
"E01001542",12606,4,"England"
"E01001543",25532,8,"England"
"E01001544",24100,8,"England"
"E01001545",2950,1,"England"
"E01001546",5442,2,"England"
"E01001547",5917,2,"England"
"E01001548",5162,2,"England"
"E01001549",2443,1,"England"
"E01001550",5412,2,"England"
"E01001551",2698,1,"England"
"E01001552",8021,3,"England"
"E01001553",4497,2,"England"
"E01001554",1140,1,"England"
"E01001555",4076,2,"England"
"E01001556",10438,4,"England"
"E01001557",4878,2,"England"
"E01001558",2416,1,"England"
"E01001559",3828,2,"England"
"E01001560",6533,2,"England"
"E01001562",3033,1,"England"
"E01001563",15072,5,"England"
"E01001564",24551,8,"England"
"E01001565",19294,6,"England"
"E01001566",18452,6,"England"
"E01001567",30699,10,"England"
"E01001568",32676,10,"England"
"E01001569",15404,5,"England"
"E01001570",13703,5,"England"
"E01001571",15976,5,"England"
"E01001572",14973,5,"England"
"E01001573",14158,5,"England"
